,index,title,domestic_gross,foreign_gross,release_date,genres,vote_average,popularity,worldwide_gross,production_budget,genre1,genre2,genre3
232,958,About Cherry,3000.0,,2012-09-21,Drama,4.4,9.935,,,Drama,,
233,966,Ruby Sparks,2500000.0,6600000.0,2012-07-25,"Comedy,Drama,Fantasy",7.1,9.624,9100000.0,,Comedy,Drama,Fantasy
234,968,Goon,4200000.0,2300000.0,2012-02-24,"Comedy,Drama,Sport",6.5,9.531,6500000.0,,Comedy,Drama,Sport
235,970,Iron Sky,122000.0,8000000.0,2012-03-10,"Action,Comedy,Sci-Fi",5.7,9.419,8122000.0,,Action,Comedy,Sci-Fi
236,971,Hitchcock,6000000.0,17600000.0,2012-11-23,"Biography,Comedy,Drama",6.5,9.407,23600000.0,,Biography,Comedy,Drama
237,977,God Bless America,123000.0,,2012-05-11,"Adventure,Comedy,Crime",7.1,9.153,,,Adventure,Comedy,Crime
238,981,The Flowers of War,311000.0,,2012-12-18,"Drama,History,Romance",7.4,9.01,,,Drama,History,Romance
239,1001,Gone,11700000.0,6400000.0,2012-02-24,Horror,6.0,8.938,18100000.0,,Horror,,
240,1008,Rust and Bone,2100000.0,23700000.0,2012-11-23,"Drama,Romance",7.2,8.879,25800000.0,,Drama,Romance,
241,1011,Hysteria,1800000.0,7700000.0,2012-05-18,"Drama,Thriller",6.6,8.753,9500000.0,,Drama,Thriller,
242,1012,House at the End of The Street,31600000.0,12700000.0,2012-09-21,"Drama,Horror,Thriller",5.8,8.72,44300000.0,,Drama,Horror,Thriller
243,1017,One For the Money,26400000.0,10500000.0,2012-01-27,"Action,Comedy,Crime",5.5,8.62,36900000.0,,Action,Comedy,Crime
244,1018,This Must Be the Place,144000.0,11600000.0,2012-11-02,"Comedy,Drama",7.0,8.585,11744000.0,,Comedy,Drama,
245,1020,The Imposter,898000.0,1100000.0,2012-07-13,"Biography,Crime,Documentary",7.4,8.423,1998000.0,,Biography,Crime,Documentary
246,1021,Friends with Kids,7300000.0,5800000.0,2012-03-09,"Comedy,Drama,Romance",5.8,8.362,13100000.0,,Comedy,Drama,Romance
247,1022,The Babymakers,7900.0,,2012-08-03,Comedy,4.9,8.356,,,Comedy,,
248,1024,Universal Soldier: Day of Reckoning,5500.0,364000.0,2012-11-30,"Action,Horror,Mystery",5.3,8.257,369500.0,,Action,Horror,Mystery
249,1026,The Tall Man,,5200000.0,2012-08-01,Documentary,5.9,8.149,,,Documentary,,
250,1028,This Is 40,67500000.0,20500000.0,2012-12-21,"Comedy,Romance",5.7,8.132,88000000.0,,Comedy,Romance,
251,1036,W.E.,583000.0,285000.0,2012-02-03,"Drama,History,Romance",5.8,8.09,868000.0,,Drama,History,Romance
252,1037,Liberal Arts,327000.0,,2012-09-14,"Comedy,Drama,Romance",6.3,8.088,,,Comedy,Drama,Romance
253,1038,The Magic of Belle Isle,102000.0,,2012-07-06,"Comedy,Drama",7.1,8.027,,,Comedy,Drama,
254,1047,Cosmopolis,764000.0,5300000.0,2012-08-17,"Drama,Fantasy",5.4,7.702,6064000.0,,Drama,Fantasy,
255,1049,Elles,158000.0,754000.0,2012-04-22,Drama,5.5,7.693,912000.0,,Drama,,
256,1050,Casa De Mi Padre,5900000.0,2100000.0,2012-03-16,"Comedy,Western",5.2,7.691,8000000.0,,Comedy,Western,
257,1051,Talaash,2900000.0,,2012-11-30,"Crime,Drama,Mystery",6.8,7.653,,,Crime,Drama,Mystery
258,1052,A Royal Affair,1500000.0,6000000.0,2012-11-09,"Biography,Drama,History",7.4,7.637,7500000.0,,Biography,Drama,History
259,1053,The Day,21000.0,,2012-08-29,"Action,Drama,Horror",5.0,7.631,,,Action,Drama,Horror
260,1054,The Thieves,686000.0,82800000.0,2012-10-12,"Action,Comedy,Crime",6.6,7.56,83486000.0,,Action,Comedy,Crime
261,1060,Searching for Sugar Man,3700000.0,,2012-07-27,"Biography,Documentary,Music",7.9,7.478,,,Biography,Documentary,Music
262,1061,Smashed,377000.0,,2012-10-12,Drama,6.4,7.455,,,Drama,,
263,1063,2 Days in New York,633000.0,1000000.0,2012-08-10,"Comedy,Drama,Romance",5.6,7.385,1633000.0,,Comedy,Drama,Romance
264,1065,Being Flynn,540000.0,,2012-03-02,Drama,6.2,7.293,,,Drama,,
265,1066,360,100000.0,1600000.0,2012-08-03,"Drama,Thriller",5.8,7.276,1700000.0,,Drama,Thriller,
266,1068,V/H/S,100000.0,,2012-10-05,"Horror,Thriller",5.9,7.172,,,Horror,Thriller,
267,1069,Jiro Dreams of Sushi,2600000.0,,2012-03-09,Documentary,7.9,7.162,,,Documentary,,
268,1070,Where Do We Go Now?,532000.0,,2012-05-11,"Comedy,Drama",7.4,7.156,,,Comedy,Drama,
269,1072,Dark Tide,,432000.0,2012-03-30,"Action,Adventure,Drama",5.0,7.132,,,Action,Adventure,Drama
270,1077,Hyde Park on Hudson,6400000.0,2500000.0,2012-12-07,"Biography,Comedy,Drama",5.3,7.002,8900000.0,,Biography,Comedy,Drama
271,1080,ATM,3000.0,,2012-04-06,"Action,Comedy,Drama",5.1,6.984,,,Action,Comedy,Drama
272,1081,Soldiers of Fortune,38900.0,1500000.0,2012-08-03,"Action,Thriller",4.6,6.961,1538900.0,,Action,Thriller,
273,1083,We Have a Pope,548000.0,15600000.0,2012-04-06,"Comedy,Drama",6.9,6.879,16148000.0,,Comedy,Drama,
274,1098,Marley,1400000.0,,2012-04-20,Drama,7.6,6.86,,,Drama,,
275,1099,Bel Ami,120000.0,8199999.0,2012-06-08,"Drama,History,Romance",5.2,6.831,8319999.0,,Drama,History,Romance
276,1100,The Deep Blue Sea,1100000.0,,2012-03-23,"Drama,Romance",5.8,6.817,,,Drama,Romance,
277,1103,Lay the Favorite,21000.0,1600000.0,2012-12-07,"Comedy,Drama,Romance",5.3,6.728,1621000.0,,Comedy,Drama,Romance
278,1104,10 Years,203000.0,,2012-09-14,"Comedy,Drama,Romance",5.8,6.724,,,Comedy,Drama,Romance
279,1105,Juan of the Dead,18000.0,,2012-03-16,"Action,Comedy,Horror",6.2,6.631,,,Action,Comedy,Horror
280,1107,Girl in Progress,2600000.0,2000000.0,2012-05-11,"Comedy,Drama",5.5,6.556,4600000.0,,Comedy,Drama,
281,1109,Cirque Du Soleil: Worlds Away,12500000.0,21600000.0,2012-12-21,Fantasy,6.8,6.538,34100000.0,,Fantasy,,
282,1110,Chico & Rita,351000.0,1900000.0,2012-02-10,"Animation,Crime,Drama",6.8,6.515,2251000.0,,Animation,Crime,Drama
283,1111,At Any Price,381000.0,,2012-09-27,"Drama,Sport,Thriller",5.2,6.492,,,Drama,Sport,Thriller
284,1112,"Oslo, August 31st",101000.0,,2012-05-25,Drama,7.5,6.485,,,Drama,,
285,1114,A Hijacking,414000.0,,2012-08-04,"Drama,Thriller",6.9,6.399,,,Drama,Thriller,
286,1115,Lovely Molly,18500.0,,2012-05-18,"Drama,Horror",5.1,6.364,,,Drama,Horror,
287,1116,The Angels' Share,347000.0,6700000.0,2012-06-27,"Comedy,Crime,Drama",7.1,6.315,7047000.0,,Comedy,Crime,Drama
288,1117,The Queen of Versailles,2400000.0,,2012-07-06,Documentary,7.1,6.28,,,Documentary,,
289,1118,Take This Waltz,1200000.0,,2012-05-25,"Comedy,Drama",6.5,6.222,,,Comedy,Drama,
290,1119,A Late Quartet,1600000.0,,2012-11-02,"Drama,Music",6.9,6.21,,,Drama,Music,
291,1120,The Rabbi's Cat,23400.0,3700000.0,2012-12-14,"Animation,Comedy,Fantasy",6.8,6.142,3723400.0,,Animation,Comedy,Fantasy
292,1125,I Wish,146000.0,1400000.0,2012-05-11,"Comedy,Romance",7.2,6.138,1546000.0,,Comedy,Romance,
293,1126,Chicken with Plums,254000.0,1200000.0,2012-08-31,"Comedy,Drama",7.2,6.116,1454000.0,,Comedy,Drama,
294,1128,Tai Chi Zero,212000.0,,2012-10-19,"Action,Adventure,Drama",6.0,5.99,,,Action,Adventure,Drama
295,1131,The Lady,355000.0,3400000.0,2012-04-10,"Drama,Mystery",6.9,5.953,3755000.0,,Drama,Mystery,
296,1135,A Simple Life,192000.0,2600000.0,2012-04-13,Drama,7.3,5.877,2792000.0,,Drama,,
297,1137,Hello I Must Be Going,107000.0,,2012-09-07,"Comedy,Drama,Romance",5.9,5.759,,,Comedy,Drama,Romance
298,1138,Marina Abramovic: The Artist is Present,86600.0,,2012-06-13,"Biography,Documentary,History",7.6,5.743,,,Biography,Documentary,History
299,1139,Declaration of War,59100.0,5800000.0,2012-06-05,Drama,7.1,5.734,5859100.0,,Drama,,
300,1140,Attenberg,24000.0,45900.0,2012-03-09,Drama,5.9,5.733,69900.0,,Drama,,
301,1141,Lola Versus,253000.0,,2012-04-24,Comedy,5.0,5.621,,,Comedy,,
302,1142,Housefull 2,1800000.0,,2012-04-05,"Action,Comedy,Musical",5.2,5.587,,,Action,Comedy,Musical
303,1145,Branded,354000.0,3400000.0,2012-09-07,"Drama,Mystery",4.6,5.461,3754000.0,,Drama,Mystery,
304,1146,Chasing Ice,1300000.0,,2012-11-09,"Biography,Documentary",7.6,5.433,,,Biography,Documentary,
305,1148,Ai Weiwei: Never Sorry,534000.0,,2012-07-27,Documentary,7.2,5.305,,,Documentary,,
306,1150,The Bay,30700.0,,2012-11-02,"Documentary,History",5.5,5.19,,,Documentary,History,
307,1151,Bullhead,152000.0,,2012-02-17,"Crime,Drama",7.3,5.117,,,Crime,Drama,
308,1152,Vicky Donor,549000.0,,2012-04-20,"Comedy,Romance",7.0,5.064,,,Comedy,Romance,
309,1153,Painted Skin: The Resurrection,50400.0,,2012-08-17,"Fantasy,Mystery,Romance",5.7,4.953,,,Fantasy,Mystery,Romance
310,1154,Klown,68800.0,12400000.0,2012-04-20,Comedy,6.5,4.821,12468800.0,,Comedy,,
311,1155,Goodbye First Love,95000.0,,2011-09-03,"Drama,Romance",6.2,4.816,,,Drama,Romance,
312,1156,Keep the Lights On,246000.0,,2012-09-07,"Drama,Romance",6.2,4.815,,,Drama,Romance,
313,1162,The Guardians,177000.0,,2012-10-10,Documentary,6.0,4.795,,,Documentary,,
314,1163,Vulgaria,59100.0,,2012-09-28,Comedy,6.3,4.675,,,Comedy,,
315,1164,Ek Main Aur Ekk Tu,1200000.0,,2012-02-10,"Comedy,Drama,Romance",5.6,4.662,,,Comedy,Drama,Romance
316,1166,Rowdy Rathore,777000.0,28600000.0,2012-06-01,Action,5.9,4.562,29377000.0,,Action,,
317,1167,Chimpanzee,29000000.0,5900000.0,2012-04-20,Documentary,7.2,4.5,34900000.0,,Documentary,,
318,1168,The Stroller Strategy,3500.0,,2012-11-11,Comedy,5.6,4.462,,,Comedy,,
319,1169,Cheerful Weather for the Wedding,2700.0,,2012-12-07,"Comedy,Drama,Romance",5.8,4.438,,,Comedy,Drama,Romance
320,1170,Something From Nothing: The Art of Rap,288000.0,,2012-06-15,"Documentary,Music",6.7,4.293,,,Documentary,Music,
321,1171,Yossi,117000.0,,2012-06-06,"Drama,Romance",7.0,4.29,,,Drama,Romance,
322,1175,Any Day Now,201000.0,,2012-12-14,Drama,6.9,3.779,,,Drama,,
323,1176,Steve Jobs: The Lost Interview,106000.0,,2012-05-11,Documentary,7.5,3.661,,,Documentary,,
324,1177,Grassroots,12400.0,,2012-06-22,"Comedy,Drama",5.1,3.643,,,Comedy,Drama,
325,1178,Casting By,18200.0,,2012-10-12,Documentary,7.5,3.492,,,Documentary,,
326,1179,Fill the Void,1800000.0,,2012-07-07,"Drama,Romance",6.5,3.392,,,Drama,Romance,
327,1180,The Loneliest Planet,130000.0,,2012-10-25,Thriller,5.8,3.361,,,Thriller,,
328,1181,Bol Bachchan,1200000.0,27600000.0,2012-07-06,"Action,Comedy,Drama",5.9,3.329,28800000.0,,Action,Comedy,Drama
329,1182,Dabangg 2,2500000.0,,2012-12-21,"Action,Comedy",5.1,3.288,,,Action,Comedy,
330,1183,The Woman in the Fifth,114000.0,,2012-06-15,"Drama,Mystery,Thriller",5.0,3.239,,,Drama,Mystery,Thriller
331,1184,28 Hotel Rooms,18900.0,,2012-01-21,"Drama,Romance",6.0,3.024,,,Drama,Romance,
332,1185,Trishna,240000.0,,2012-07-12,Drama,5.9,2.873,,,Drama,,
333,1191,The House I Live In,211000.0,,2012-10-05,Documentary,7.8,2.661,,,Documentary,,
334,1192,Luv Shuv Tey Chicken Khurana,144000.0,,2012-11-02,Comedy,6.1,2.587,,,Comedy,,
335,1197,We Are Family,638000.0,393000.0,2012-09-28,"Comedy,Drama,Family",4.1,2.483,1031000.0,,Comedy,Drama,Family
336,1198,The Other Son,1300000.0,,2012-10-26,Drama,6.3,2.418,,,Drama,,
337,1199,Mugamoodi,101000.0,,2012-08-31,"Action,Adventure",5.1,2.377,,,Action,Adventure,
338,1200,Diana Vreeland: The Eye Has to Travel,1000000.0,,2012-09-21,"Biography,Documentary",7.3,2.36,,,Biography,Documentary,
339,1201,The Fairy,38400.0,,2012-02-23,"Comedy,Drama",5.9,2.309,,,Comedy,Drama,
340,1202,Back to 1942,313000.0,,2012-11-30,Drama,6.1,2.302,,,Drama,,
341,1203,Love in the Buff,256000.0,,2012-03-30,"Comedy,Romance",6.8,2.138,,,Comedy,Romance,
342,1204,You've Been Trumped,29300.0,,2012-08-03,Documentary,6.6,2.13,,,Documentary,,
343,1206,Breathing,4600.0,803000.0,2012-03-29,Drama,7.1,2.062,807600.0,,Drama,,
344,1207,Dreams of a Life,8400.0,,2012-08-03,"Biography,Documentary,Drama",6.9,1.976,,,Biography,Documentary,Drama
345,1209,Free Men,53800.0,564000.0,2012-03-16,Documentary,5.9,1.96,617800.0,,Documentary,,
346,1210,First Position,1000000.0,,2012-05-04,Documentary,7.8,1.949,,,Documentary,,
347,1211,This is Not a Film,77000.0,,2012-02-29,Documentary,7.3,1.91,,,Documentary,,
348,1213,Corpo Celeste,8900.0,,2012-06-08,Drama,7.3,1.813,,,Drama,,
349,1214,Hit So Hard,34000.0,,2012-04-20,"Biography,Documentary,Music",5.8,1.455,,,Biography,Documentary,Music
350,1215,Chakravyuh,152000.0,,2012-10-24,"Action,Drama,Thriller",5.8,1.345,,,Action,Drama,Thriller
351,1217,Gerhard Richter Painting,243000.0,,2012-03-14,Documentary,7.1,1.248,,,Documentary,,
352,1229,Double Trouble,44800.0,,2012-06-08,"Comedy,Family",4.0,0.956,,,Comedy,Family,
353,1230,The Green Wave,,70100.0,2012-08-10,Documentary,8.7,0.936,,,Documentary,,
354,1237,Wagner & Me,37700.0,41000.0,2012-11-02,"Biography,Documentary,History",8.0,0.84,78700.0,,Biography,Documentary,History
355,1242,Neil Young Journeys,215000.0,,2012-06-29,"Documentary,Music",7.3,0.716,,,Documentary,Music,
356,1248,Jodi Breakers,52600.0,,2012-03-02,"Comedy,Musical,Romance",7.8,0.6,,,Comedy,Musical,Romance
357,1259,The Island President,76400.0,,2012-03-28,Documentary,5.4,0.6,,,Documentary,,
358,1260,Reuniting the Rubins,13600.0,,2012-03-16,"Comedy,Drama,Family",5.0,0.6,,,Comedy,Drama,Family
359,1281,The Hangover Part III,112200000.0,249800000.0,2013-05-23,"Adventure,Comedy,Crime",6.1,18.519,362000000.0,,Adventure,Comedy,Crime
360,1282,Austenland,2200000.0,,2013-08-16,"Comedy,Romance",6.6,18.365,,,Comedy,Romance,
361,1297,Scary Movie 5,32000000.0,46400000.0,2013-04-12,Comedy,4.7,16.316,78400000.0,,Comedy,,
362,1307,Red 2,53300000.0,94800000.0,2013-07-19,"Action,Comedy,Crime",6.5,14.994,148100000.0,,Action,Comedy,Crime
363,1320,Planes,90300000.0,149000000.0,2013-08-09,"Adventure,Animation,Comedy",5.8,13.956,239300000.0,,Adventure,Animation,Comedy
364,1333,Oz The Great and Powerful,234900000.0,258399999.0,2013-03-08,"Adventure,Family,Fantasy",5.8,13.377,493299999.0,,Adventure,Family,Fantasy
365,1335,Man of Tai Chi,100000.0,,2013-11-01,"Action,Drama",6.0,13.214,,,Action,Drama,
366,1367,I Spit on Your Grave 2,800.0,,2013-09-20,"Horror,Thriller",6.1,11.52,,,Horror,Thriller,
367,1387,Byzantium,89200.0,,2013-06-28,"Drama,Fantasy,Horror",6.2,10.54,,,Drama,Fantasy,Horror
368,1394,Disconnect,1400000.0,,2013-04-12,"Comedy,Romance",7.1,10.319,,,Comedy,Romance,
369,1397,Third Person,1000000.0,,2013-12-01,"Documentary,Drama",5.9,10.154,,,Documentary,Drama,
370,1398,The English Teacher,105000.0,,2013-05-16,"Comedy,Drama",5.7,10.077,,,Comedy,Drama,
371,1399,Short Term 12,1000000.0,,2013-08-23,Drama,7.9,10.035,,,Drama,,
372,1401,The Great Beauty,2900000.0,18500000.0,2013-11-15,Drama,7.4,9.937,21400000.0,,Drama,,
373,1402,All Is Lost,6300000.0,7400000.0,2013-10-18,"Action,Adventure,Drama",6.6,9.869,13700000.0,,Action,Adventure,Drama
374,1403,To The Wonder,588000.0,,2013-04-12,"Drama,Romance",5.9,9.81,,,Drama,Romance,
375,1413,The Invisible Woman,1200000.0,,2013-12-25,Documentary,6.0,9.555,,,Documentary,,
376,1417,The Past,1300000.0,9300000.0,2013-12-19,Documentary,7.3,9.491,10600000.0,,Documentary,,
377,1420,Adore,319000.0,,2013-09-06,"Drama,Romance",6.1,9.313,,,Drama,Romance,
378,1421,Stand Up Guys,3300000.0,,2013-02-01,"Comedy,Crime,Thriller",6.0,9.311,,,Comedy,Crime,Thriller
379,1427,Stuck in Love,81100.0,,2013-07-05,,7.3,9.038,,,,,
380,1429,The Grandmaster,6600000.0,57500000.0,2013-08-30,"Action,Biography,Drama",6.5,9.017,64100000.0,,Action,Biography,Drama
381,1431,No One Lives,74900.0,,2013-05-10,"Horror,Thriller",5.7,8.981,,,Horror,Thriller,
382,1433,The Bling Ring,5800000.0,13300000.0,2013-06-21,"Biography,Crime,Drama",5.4,8.935,19100000.0,,Biography,Crime,Drama
383,1434,Kon-Tiki,1500000.0,21300000.0,2013-04-26,"Adventure,History",7.0,8.849,22800000.0,,Adventure,History,
384,1436,V/H/S/2,21800.0,,2013-06-06,"Horror,Thriller",6.1,8.812,,,Horror,Thriller,
385,1437,Breathe In,89700.0,,2013-01-19,"Drama,Romance",6.0,8.812,,,Drama,Romance,
386,1439,Love is All You Need,1600000.0,8400000.0,2012-10-10,"Comedy,Drama,Romance",5.9,8.698,10000000.0,,Comedy,Drama,Romance
387,1441,The Kings of Summer,1300000.0,,2013-05-31,"Adventure,Comedy,Drama",7.0,8.605,,,Adventure,Comedy,Drama
388,1444,The Company You Keep,5100000.0,14500000.0,2013-04-04,"Drama,Thriller",6.1,8.471,19600000.0,,Drama,Thriller,
389,1445,A Letter to Momo,71700.0,6700000.0,2013-02-10,"Adventure,Animation,Comedy",7.6,8.421,6771700.0,,Adventure,Animation,Comedy
390,1446,Killing Season,39900.0,,2013-07-12,"Action,Drama,Thriller",5.5,8.404,,,Action,Drama,Thriller
391,1448,Welcome to the Punch,9700.0,,2013-03-27,"Action,Crime,Thriller",5.8,8.315,,,Action,Crime,Thriller
392,1449,Drug War,128000.0,,2013-05-16,"Action,Crime,Drama",6.7,8.267,,,Action,Crime,Drama
393,1460,In the House,390000.0,11500000.0,2013-04-19,"Drama,Mystery,Thriller",7.4,7.875,11890000.0,,Drama,Mystery,Thriller
394,1461,Tai Chi Hero,35100.0,347000.0,2013-04-30,"Action,Adventure",6.2,7.867,382100.0,,Action,Adventure,
395,1462,20 Feet from Stardom,4900000.0,,2013-06-14,"Documentary,Music",7.4,7.866,,,Documentary,Music,
396,1463,Chennai Express,5300000.0,,2013-08-08,"Action,Comedy",6.4,7.773,,,Action,Comedy,
397,1464,Very Good Girls,6900.0,,2013-01-22,"Drama,Romance",5.9,7.737,,,Drama,Romance,
398,1465,I Give It a Year,34700.0,28200000.0,2013-02-10,"Comedy,Romance",5.4,7.721,28234700.0,,Comedy,Romance,
399,1466,Young Detective Dee: Rise of the Sea Dragon,87800.0,72200000.0,2013-09-27,"Action,Adventure,Drama",6.1,7.689,72287800.0,,Action,Adventure,Drama
400,1474,Closed Circuit,5800000.0,,2013-08-28,"Crime,Drama,Mystery",5.9,7.663,,,Crime,Drama,Mystery
401,1477,Adult World,25400.0,,2013-04-18,"Comedy,Drama",6.2,7.557,,,Comedy,Drama,
402,1478,Stories We Tell,1600000.0,,2013-05-17,Documentary,7.3,7.493,,,Documentary,,
403,1480,Girl Most Likely,1400000.0,,2013-07-19,,5.7,7.357,,,,,
404,1481,Tangerines,145000.0,,2013-12-03,"Drama,War",7.8,7.331,,,Drama,War,
405,1485,Diana,335000.0,21400000.0,2013-11-01,Mystery,5.5,7.3,21735000.0,,Mystery,,
406,1486,Kill Your Darlings,1000000.0,,2013-10-16,"Biography,Drama,Romance",7.2,7.296,,,Biography,Drama,Romance
407,1487,Populaire,179000.0,5300000.0,2013-09-06,"Comedy,Romance,Sport",6.6,7.281,5479000.0,,Comedy,Romance,Sport
408,1489,Lovelace,357000.0,1200000.0,2013-08-09,"Biography,Drama",6.0,7.242,1557000.0,,Biography,Drama,
409,1490,Blue Is the Warmest Color,2200000.0,5200000.0,2013-10-25,"Drama,Romance",7.1,7.223,7400000.0,,Drama,Romance,
410,1492,Into the White,700.0,,2013-04-12,"Biography,Documentary",6.9,7.072,,,Biography,Documentary,
411,1493,The Selfish Giant,12200.0,,2013-12-20,Drama,7.4,7.048,,,Drama,,
412,1494,Ginger & Rosa,1000000.0,,2013-02-01,Drama,6.5,7.03,,,Drama,,
413,1496,The Love Punch,267000.0,4500000.0,2013-09-12,Comedy,5.8,6.929,4767000.0,,Comedy,,
414,1498,What Maisie Knew,1100000.0,,2013-05-02,Drama,7.1,6.904,,,Drama,,
415,1499,The Berlin File,665000.0,48300000.0,2013-02-14,"Action,Thriller",6.8,6.895,48965000.0,,Action,Thriller,
416,1501,Instructions Not Included,44500000.0,54600000.0,2013-08-30,"Comedy,Romance",7.6,6.842,99100000.0,,Comedy,Romance,
417,1505,Charlie Countryman,11700.0,,2013-11-15,"Comedy,Drama,Romance",6.6,6.781,,,Comedy,Drama,Romance
418,1506,Haute Cuisine,218000.0,11200000.0,2013-09-19,"Biography,Comedy",6.2,6.73,11418000.0,,Biography,Comedy,
419,1507,Sightseers,61800.0,,2013-05-10,"Adventure,Comedy,Crime",6.4,6.703,,,Adventure,Comedy,Crime
420,1510,Hannah Arendt,717000.0,,2013-05-29,"Biography,Drama",7.2,6.477,,,Biography,Drama,
421,1511,Storage 24,100.0,,2013-01-11,"Action,Horror,Mystery",4.4,6.441,,,Action,Horror,Mystery
422,1513,Violet & Daisy,17200.0,,2013-06-07,"Action,Comedy,Crime",6.1,6.386,,,Action,Comedy,Crime
423,1514,Emperor,3300000.0,,2013-03-08,"Drama,History,War",6.2,6.357,,,Drama,History,War
424,1515,Shadow Dancer,101000.0,319000.0,2013-05-31,"Drama,Thriller",6.0,6.354,420000.0,,Drama,Thriller,
425,1516,Sound City,423000.0,,2013-01-18,"Documentary,Music",7.4,6.336,,,Documentary,Music,
426,1519,We Are What We Are,81400.0,,2013-09-27,"Drama,Horror,Thriller",5.7,6.211,,,Drama,Horror,Thriller
427,1520,Thanks for Sharing,1100000.0,,2013-09-19,"Comedy,Drama,Romance",5.8,6.188,,,Comedy,Drama,Romance
428,1523,Lore,970000.0,,2013-02-08,Thriller,6.9,6.129,,,Thriller,,
429,1524,Mood Indigo,303000.0,9500000.0,2013-10-10,"Comedy,Drama,Fantasy",6.1,6.105,9803000.0,,Comedy,Drama,Fantasy
430,1525,Pieta,22100.0,3600000.0,2013-05-17,"Crime,Drama",7.1,6.013,3622100.0,,Crime,Drama,
431,1526,Blancanieves,280000.0,,2012-10-11,"Drama,Fantasy",7.3,5.935,,,Drama,Fantasy,
432,1527,Still Mine,1200000.0,,2013-07-12,Drama,7.2,5.903,,,Drama,,
433,1528,War Witch,70500.0,,2013-03-01,"Drama,War",6.5,5.885,,,Drama,War,
434,1530,English Vinglish,1900000.0,,2013-02-14,"Comedy,Drama,Family",7.5,5.835,,,Comedy,Drama,Family
435,1531,Race 2,1600000.0,,2013-02-05,"Action,Crime,Thriller",5.5,5.834,,,Action,Crime,Thriller
436,1532,Arthur Newman,208000.0,,2013-04-26,Drama,5.7,5.795,,,Drama,,
437,1533,Ragnarok,1400.0,3700000.0,2013-11-11,"Action,Adventure",5.6,5.731,3701400.0,,Action,Adventure,
438,1535,The Look of Love,21300.0,,2013-07-07,Comedy,5.5,5.69,,,Comedy,,
439,1538,Capital,102000.0,2400000.0,2013-10-25,"Documentary,News",5.7,5.665,2502000.0,,Documentary,News,
440,1553,Renoir,2300000.0,,2013-03-29,"Biography,Drama,History",6.2,5.512,,,Biography,Drama,History
441,1554,Generation Iron,850000.0,,2013-09-20,"Documentary,Drama,Sport",6.9,5.468,,,Documentary,Drama,Sport
442,1556,Bastards,24500.0,,2013-10-06,"Drama,Romance",5.9,5.421,,,Drama,Romance,
443,1557,We Steal Secrets: The Story of Wikileaks,166000.0,,2013-05-24,Documentary,6.6,5.392,,,Documentary,,
444,1564,A Coffee in Berlin,150000.0,2600000.0,2013-11-15,"Comedy,Drama",7.2,5.318,2750000.0,,Comedy,Drama,
445,1565,Krrish 3,2200000.0,,2013-11-01,"Action,Adventure,Sci-Fi",5.1,5.281,,,Action,Adventure,Sci-Fi
446,1566,Paradise: Hope,6700.0,,2013-12-17,Drama,6.5,5.233,,,Drama,,
447,1570,Post Tenebras Lux,39200.0,,2013-05-01,,6.4,5.108,,,,,
448,1571,A Glimpse Inside the Mind of Charles Swan III,45400.0,,2013-02-08,Comedy,4.4,4.98,,,Comedy,,
449,1572,The Face Reader,516000.0,54100000.0,2013-10-04,"Drama,History",6.5,4.804,54616000.0,,Drama,History,
450,1573,Museum Hours,561000.0,,2013-06-28,Drama,6.7,4.739,,,Drama,,
451,1574,Tiny Times,23500.0,77700000.0,2013-07-26,"Drama,Romance",4.3,4.535,77723500.0,,Drama,Romance,
452,1575,The Guillotines,5300.0,,2013-06-14,"Action,Drama",5.7,4.429,,,Action,Drama,
453,1576,Paradise: Faith,6500.0,,2013-07-05,Drama,7.0,4.427,,,Drama,,
454,1578,Mental,17700.0,3600000.0,2013-03-29,"Action,Comedy,Drama",6.3,4.397,3617700.0,,Action,Comedy,Drama
